 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     0.7500     0.4400     6.3300     0.4350     6.1850     0.4350     6.2750     0.4150     6.2500     0.4050     6.2650     0.4050     6.2000     0.3950     6.1200     0.3700     5.7200  
   20.0      0.5000     0.7500     0.4400     6.3300     0.4350     0.6850     0.4350     6.3550     0.4150     6.2750     0.4050     6.2850     0.4350     6.2650     0.4050     6.1350     0.3750     5.7450  
   30.0      0.5000     0.7500     0.4400     6.3300     0.4350     6.3100     0.4350     6.2750     0.4150     6.2500     0.4050     6.2650     0.4050     6.2500     0.3950     6.1450     0.3700     5.7400  
   40.0      0.5000     0.7500     0.4400     0.6650     0.4350     0.6850     0.4350     6.3550     0.4150     6.3300     0.4250     6.3250     0.4200     6.3250     0.4150     6.1600     0.3850     5.7750  
   50.0      0.5000     0.7500     0.4400     6.3300     0.4350     0.6850     0.3950     6.3550     0.4400     6.3850     0.4250     6.3450     0.4050     6.3750     0.4050     6.2050     0.3700     5.8050  
   60.0      0.5000     0.7500     0.4400     0.6650     0.4350     0.6850     0.4350     6.3550     0.4150     6.2200     0.4050     6.3450     0.4050     6.2500     0.4050     6.2200     0.3750     5.7750  
   70.0      0.5000     0.7500     0.4400     0.6650     0.4350     0.6850     0.4350     6.3550     0.4400     6.4700     0.4250     6.3850     0.4350     6.4650     0.4150     6.2200     0.3950     5.8700  
   80.0      0.5000     0.7500     0.4400     0.6650     0.4350     0.6850     0.4350     6.3550     0.4400     6.4150     0.4450     6.3650     0.4350     6.4050     0.4150     6.2050     0.3950     5.8400  
   90.0      0.5000     0.7500     0.4400     0.6650     0.4350     0.6850     0.4350     6.3550     0.4400     6.3600     0.4450     6.3450     0.4350     6.3400     0.4150     6.1700     0.3950     5.8050  
  100.0      0.5000     0.7500     0.5550     0.6650     0.5000     0.6850     0.4350     6.3550     0.4400     6.4150     0.4450     6.3450     0.4500     6.4050     0.4300     6.2300     0.4050     5.8300  
