 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.3200     2.5950     0.3050     2.6350     0.3050     2.6500     0.2950     2.6400     0.2800     2.6250     0.2650     2.4800  
   20.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.3200     2.5950     0.3050     2.6350     0.3050     2.6700     0.2800     2.6550     0.2800     2.6250     0.2500     2.4800  
   30.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.2750     2.5950     0.2750     2.6350     0.3050     2.6500     0.2800     2.6250     0.2700     2.6250     0.2500     2.4650  
   40.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.2750     2.5950     0.2750     2.6350     0.2850     2.6500     0.2800     2.6700     0.2700     2.6250     0.2600     2.4950  
   50.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.2750     2.5950     0.3050     2.6350     0.2850     2.6500     0.2800     2.6550     0.2700     2.6150     0.2650     2.4600  
   60.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.3200     2.5950     0.2750     2.6350     0.2850     2.6500     0.2800     2.6700     0.2700     2.6400     0.2500     2.4800  
   70.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.3200     2.5950     0.2750     2.6350     0.2850     2.6500     0.2800     2.6550     0.2700     2.6250     0.2600     2.4850  
   80.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.3200     2.5950     0.3050     2.6100     0.2850     2.6300     0.2800     2.6550     0.2800     2.6150     0.2500     2.4650  
   90.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.3200     2.5950     0.3050     2.6350     0.2850     2.6500     0.2800     2.6550     0.2800     2.6250     0.2500     2.4800  
  100.0      0.5000     2.2500     0.3300     2.3300     0.3100     2.5000     0.2750     2.5950     0.3050     2.6350     0.2850     2.6500     0.2800     2.6550     0.2800     2.6150     0.2600     2.4800  
