 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.4400     2.1100     0.3750     1.9350     0.3600     0.4800     0.3600     1.6900     0.3250     1.7550     0.3550     1.7950     0.3300     1.7650     0.3200     1.6150  
   20.0      0.2500     1.7500     0.3300     2.1100     0.3100     1.9350     0.3200     1.6800     0.3050     1.6900     0.2850     1.7550     0.2800     1.8100     0.2800     1.7750     0.2650     1.6250  
   30.0      0.2500     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.6800     0.2750     1.6900     0.2850     1.7550     0.2800     1.8100     0.2550     1.7750     0.2500     1.6150  
   40.0      0.2500     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.6800     0.2750     1.6900     0.2650     1.7550     0.2650     1.8100     0.2450     1.7750     0.2400     1.6250  
   50.0      0.2500     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.6800     0.3050     1.6900     0.2850     1.7550     0.2800     1.8100     0.2550     1.7500     0.2400     1.6050  
   60.0      0.2500     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.6800     0.2750     1.6900     0.2850     1.7550     0.2800     1.8100     0.2700     1.7500     0.2500     1.5950  
   70.0      0.2500     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.2750     1.6900     0.2650     1.7550     0.2800     1.8100     0.2550     1.7750     0.2500     1.6150  
   80.0      0.2500     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.2750     1.6900     0.2850     1.7550     0.2650     1.8250     0.2700     1.7750     0.2500     1.6250  
   90.0      0.2500     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.2750     1.6900     0.2850     1.7750     0.2800     1.8250     0.2550     1.7900     0.2400     1.6350  
  100.0      0.2500     1.7500     0.3300     2.1100     0.3100     1.9350     0.2750     1.7200     0.2750     1.6900     0.2850     1.7550     0.2800     1.8100     0.2800     1.7750     0.2500     1.6250  
