 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.8100     0.2400     1.8800     0.2200     1.8600     0.2200     1.8550     0.2000     1.9800     0.1950     1.9750     0.1850     1.8700  
   20.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.8700     0.2400     1.9200     0.2200     1.9150     0.2200     1.8950     0.2150     1.8100     0.2200     1.8850     0.1950     1.7900  
   30.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.9350     0.1950     1.9550     0.2200     1.9700     0.2000     1.9150     0.2000     1.8100     0.1950     1.7750     0.1850     1.8250  
   40.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.9950     0.2400     1.9550     0.2200     1.8050     0.2000     1.8350     0.2150     1.8250     0.2050     1.9350     0.1850     1.8800  
   50.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.8700     0.2400     1.9950     0.2200     1.9400     0.2200     1.8550     0.2000     1.9650     0.2050     1.8850     0.1850     1.8950  
   60.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.9350     0.2400     1.9550     0.2200     1.9700     0.2200     1.8350     0.2000     1.7150     0.1950     1.8250     0.1950     1.8900  
   70.0      0.2500     0.7500     0.2200     0.6650     0.2500     1.9950     0.2400     1.9950     0.2200     1.9400     0.2200     1.8750     0.2000     1.7500     0.2050     1.9850     0.1850     1.9800  
   80.0      0.2500     0.7500     0.3300     0.6650     0.2500     1.9950     0.2400     1.9550     0.2500     1.9400     0.2200     1.9150     0.2150     1.8550     0.2050     1.9950     0.1950     1.9800  
   90.0      0.2500     0.7500     0.3300     0.6650     0.2500     1.9950     0.2400     1.9200     0.2500     1.8850     0.2200     1.9950     0.2150     1.9650     0.2200     1.8350     0.1950     1.9650  
  100.0      0.2500     0.7500     0.3300     0.6650     0.2500     1.8700     0.2400     1.9950     0.2200     1.9700     0.2200     1.9550     0.2300     1.8900     0.2050     1.8500     0.2100     1.8950  
